wav_file,txt_file,groundtruth_text_raw,groundtruth_text_train,duration,aave,speaker_id,gender,split,sr
data_processed_coraal/wav/DCB_se1_ag4_m_01_1_part_171.wav,data_processed_coraal/txt/DCB_se1_ag4_m_01_1_part_171.txt,"diploma in uh, addictions counseling, then I went to /RD-SCHOOL-6/ two-thousand nine and got my associates degree in May- May sixteenth in social science, and working on my bachelors now. You know I took advantage of that- that American Hope Act, you know, so opportunity is there, we as a people have to take advantage of it, we don't take advantage of it you know we're to blame for not taking advantage of it, so.",DIPLOMA IN UH ADDICTIONS COUNSELING THEN I WENT TO TWO THOUSAND NINE AND GOT MY ASSOCIATES DEGREE IN MAY MAY SIXTEENTH IN SOCIAL SCIENCE AND WORKING ON MY BACHELORS NOW YOU KNOW I TOOK ADVANTAGE OF THAT THAT AMERICAN HOPE ACT YOU KNOW SO OPPORTUNITY IS THERE WE AS A PEOPLE HAVE TO TAKE ADVANTAGE OF IT WE DON'T TAKE ADVANTAGE OF IT YOU KNOW WE'RE TO BLAME FOR NOT TAKING ADVANTAGE OF IT SO,20.392,1,DCB_se1_ag4_m_01,m,train,44100
data_processed_coraal/wav/DCB_se3_ag3_m_02_1_part_65.wav,data_processed_coraal/txt/DCB_se3_ag3_m_02_1_part_65.txt,"I- I don't- I don't think Boston is gonna be as good everybody think they are, mainly because Kyrie is a player that ha- has the w- got to have the ball, that's why he left. He want the ball in his hands all the time. And the type of offense that they s- the coach run, Stevens run, everybody gets the ball. And then they lost two players, two good defensive players",I I DON'T I DON'T THINK BOSTON IS GONNA BE AS GOOD EVERYBODY THINK THEY ARE MAINLY BECAUSE KYRIE IS A PLAYER THAT HA HAS THE W GOT TO HAVE THE BALL THAT'S WHY HE LEFT HE WANT THE BALL IN HIS HANDS ALL THE TIME AND THE TYPE OF OFFENSE THAT THEY S THE COACH RUN STEVENS RUN EVERYBODY GETS THE BALL AND THEN THEY LOST TWO PLAYERS TWO GOOD DEFENSIVE PLAYERS,19.632,1,DCB_se3_ag3_m_02,m,train,44100
data_processed_coraal/wav/PRV_se0_ag3_f_04_1_part_11.wav,data_processed_coraal/txt/PRV_se0_ag3_f_04_1_part_11.txt,"And so we went- when we left the rest home, we went in the mall, looked around. And then I went by, uh, McDonald's",AND SO WE WENT WHEN WE LEFT THE REST HOME WE WENT IN THE MALL LOOKED AROUND AND THEN I WENT BY UH MCDONALD'S,13.713,1,PRV_se0_ag3_f_04,f,val,44100
data_processed_coraal/wav/PRV_se0_ag1_f_01_1_part_41.wav,data_processed_coraal/txt/PRV_se0_ag1_f_01_1_part_41.txt,"They- Of course it was the water lifting you up. You go outside the water it's just gonna lift you on top of the house, and the um, helicopter was coming to get people off the top the roofs and [everything.]",THEY OF COURSE IT WAS THE WATER LIFTING YOU UP YOU GO OUTSIDE THE WATER IT'S JUST GONNA LIFT YOU ON TOP OF THE HOUSE AND THE UM HELICOPTER WAS COMING TO GET PEOPLE OFF THE TOP THE ROOFS AND EVERYTHING,7.747000000000001,1,PRV_se0_ag1_f_01,f,train,44100
data_processed_coraal/wav/DCB_se3_ag3_m_01_1_part_43.wav,data_processed_coraal/txt/DCB_se3_ag3_m_01_1_part_43.txt,"Um, I had a guy who was a uh, somewhat of a- not somewhat, he was actually a bully, this big guy. I don't know where this guy came from, but he just saw me, and was like, hey, you're small. You know, you have glasses. Let's try you. So I had some insecurities. You know, uh, got me to the point where I actually was very suicidal, /RD-NAME-2/. So I tried to take my life twice in one day.",UM I HAD A GUY WHO WAS A UH SOMEWHAT OF A NOT SOMEWHAT HE WAS ACTUALLY A BULLY THIS BIG GUY I DON'T KNOW WHERE THIS GUY CAME FROM BUT HE JUST SAW ME AND WAS LIKE HEY YOU'RE SMALL YOU KNOW YOU HAVE GLASSES LET'S TRY YOU SO I HAD SOME INSECURITIES YOU KNOW UH GOT ME TO THE POINT WHERE I ACTUALLY WAS VERY SUICIDAL SO I TRIED TO TAKE MY LIFE TWICE IN ONE DAY,21.087,1,DCB_se3_ag3_m_01,m,test,44100
data_processed_coraal/wav/DCB_se1_ag2_m_01_1_part_81.wav,data_processed_coraal/txt/DCB_se1_ag2_m_01_1_part_81.txt,"They- no they thought he was cause he got talent, he got the talent but he not no franchise player. He can't- he can't go to a team and be that number one guy and carry that team to a championship.",THEY NO THEY THOUGHT HE WAS CAUSE HE GOT TALENT HE GOT THE TALENT BUT HE NOT NO FRANCHISE PLAYER HE CAN'T HE CAN'T GO TO A TEAM AND BE THAT NUMBER ONE GUY AND CARRY THAT TEAM TO A CHAMPIONSHIP,10.1,1,DCB_se1_ag2_m_01,m,test,44100
data_processed_coraal/wav/DCB_se3_ag3_m_02_1_part_71.wav,data_processed_coraal/txt/DCB_se3_ag3_m_02_1_part_71.txt,"[Yes they are.] I don't- I- I think it might- I mean, just cause LeBron on the team I think it might work, but can the Wizards beat 'em? I think so. I hope so.",YES THEY ARE I DON'T I I THINK IT MIGHT I MEAN JUST CAUSE LEBRON ON THE TEAM I THINK IT MIGHT WORK BUT CAN THE WIZARDS BEAT 'EM I THINK SO I HOPE SO,7.63,1,DCB_se3_ag3_m_02,m,train,44100
data_processed_coraal/wav/PRV_se0_ag2_f_02_1_part_55.wav,data_processed_coraal/txt/PRV_se0_ag2_f_02_1_part_55.txt,"[Well like I said, any] time work have to be done on the farm we had to stay out. And I used to cry my mom and dad, why we had to stay out, it's cause we have to work.",WELL LIKE I SAID ANY TIME WORK HAVE TO BE DONE ON THE FARM WE HAD TO STAY OUT AND I USED TO CRY MY MOM AND DAD WHY WE HAD TO STAY OUT IT'S CAUSE WE HAVE TO WORK,8.371,1,PRV_se0_ag2_f_02,f,train,44100
data_processed_coraal/wav/DCB_se2_ag4_f_03_2_part_13.wav,data_processed_coraal/txt/DCB_se2_ag4_f_03_2_part_13.txt,"[Mm-hm.] Mm-hm. And so I liked that apartment. I wanted to stay there but his was a little bigger. So we moved- moved to Chillum, and we stayed there. And then when /RD-NAME-2/ came, they wanted- Cause we lived up on a- over people so this apartment wanted us to move down on the r- um, ground level since we had a child now.",MM HM MM HM AND SO I LIKED THAT APARTMENT I WANTED TO STAY THERE BUT HIS WAS A LITTLE BIGGER SO WE MOVED MOVED TO CHILLUM AND WE STAYED THERE AND THEN WHEN CAME THEY WANTED CAUSE WE LIVED UP ON A OVER PEOPLE SO THIS APARTMENT WANTED US TO MOVE DOWN ON THE R UM GROUND LEVEL SINCE WE HAD A CHILD NOW,20.554,1,DCB_se2_ag4_f_03,f,train,44100
data_processed_coraal/wav/PRV_se0_ag1_f_01_2_part_24.wav,data_processed_coraal/txt/PRV_se0_ag1_f_01_2_part_24.txt,"Then it's the summertime. Then I'm- I'm going- I'm- I don't know if I wanna do full time or part time at the community colleges to do um, <ts> take like one or two of my psych classes in summer other General Ed. [classes.]",THEN IT'S THE SUMMERTIME THEN I'M I'M GOING I'M I DON'T KNOW IF I WANNA DO FULL TIME OR PART TIME AT THE COMMUNITY COLLEGES TO DO UM TAKE LIKE ONE OR TWO OF MY PSYCH CLASSES IN SUMMER OTHER GENERAL ED CLASSES,11.825,1,PRV_se0_ag1_f_01,f,train,44100
data_processed_coraal/wav/ROC_se0_ag3_f_01_1_part_88.wav,data_processed_coraal/txt/ROC_se0_ag3_f_01_1_part_88.txt,"[Right.] [Right.] Do you remember, when you were younger, like going downtown to midtown and seeing the monorail and then you see all that's gone.",RIGHT RIGHT DO YOU REMEMBER WHEN YOU WERE YOUNGER LIKE GOING DOWNTOWN TO MIDTOWN AND SEEING THE MONORAIL AND THEN YOU SEE ALL THAT'S GONE,10.057,1,ROC_se0_ag3_f_01,f,train,44100
data_processed_coraal/wav/ROC_se0_ag1_f_03_1_part_37.wav,data_processed_coraal/txt/ROC_se0_ag1_f_03_1_part_37.txt,"noticed until, oh, of course you got boobs. now it's like, oh, it's like there's a new person in class. I've been here since the sixth grade. Like, you know,",NOTICED UNTIL OH OF COURSE YOU GOT BOOBS NOW IT'S LIKE OH IT'S LIKE THERE'S A NEW PERSON IN CLASS I'VE BEEN HERE SINCE THE SIXTH GRADE LIKE YOU KNOW,8.756,1,ROC_se0_ag1_f_03,f,train,44100
data_processed_coraal/wav/DCB_se1_ag3_f_01_1_part_160.wav,data_processed_coraal/txt/DCB_se1_ag3_f_01_1_part_160.txt,"our situation can have a dramatic effect on our children in so many ways. You might think- Well I- at least I thought, he's not paying attention to me. [You know, he's l-]",OUR SITUATION CAN HAVE A DRAMATIC EFFECT ON OUR CHILDREN IN SO MANY WAYS YOU MIGHT THINK WELL I AT LEAST I THOUGHT HE'S NOT PAYING ATTENTION TO ME YOU KNOW HE'S L,9.549,1,DCB_se1_ag3_f_01,f,train,44100
data_processed_coraal/wav/DCB_se1_ag3_m_02_2_part_7.wav,data_processed_coraal/txt/DCB_se1_ag3_m_02_2_part_7.txt,"S- stay in school, you know, stay hard at your work, and try to get the best education you can get. Speaking of education, how did you go to college? Did you- I mean I got accepted to go to college but didn't go because of just stupid reasons, but yeah.",S STAY IN SCHOOL YOU KNOW STAY HARD AT YOUR WORK AND TRY TO GET THE BEST EDUCATION YOU CAN GET SPEAKING OF EDUCATION HOW DID YOU GO TO COLLEGE DID YOU I MEAN I GOT ACCEPTED TO GO TO COLLEGE BUT DIDN'T GO BECAUSE OF JUST STUPID REASONS BUT YEAH,21.891,1,DCB_se1_ag3_m_02,m,train,44100
data_processed_coraal/wav/ROC_se0_ag3_f_01_1_part_57.wav,data_processed_coraal/txt/ROC_se0_ag3_f_01_1_part_57.txt,"[Yes.] I've noticed, uh, the kids, when I was smaller, we were outside. Go outside and play. We rode bikes. We had bikes. We roller skate outside. We were hula hooping, jump roping, playing in the street, you know, football and kickball. You don't see that anymore. You don't see it at all. So I have no kids on my street playing, none.",YES I'VE NOTICED UH THE KIDS WHEN I WAS SMALLER WE WERE OUTSIDE GO OUTSIDE AND PLAY WE RODE BIKES WE HAD BIKES WE ROLLER SKATE OUTSIDE WE WERE HULA HOOPING JUMP ROPING PLAYING IN THE STREET YOU KNOW FOOTBALL AND KICKBALL YOU DON'T SEE THAT ANYMORE YOU DON'T SEE IT AT ALL SO I HAVE NO KIDS ON MY STREET PLAYING NONE,21.399,1,ROC_se0_ag3_f_01,f,train,44100
data_processed_coraal/wav/ROC_se0_ag2_f_04_1_part_39.wav,data_processed_coraal/txt/ROC_se0_ag2_f_04_1_part_39.txt,"I was still working on my bachelor's degree, and I applied for their Ph.D. program. And they said, you know, you- you are a w- b- beautiful candidate, but we only accept seven people, and we need to make sure that you gonna finish your degree. /But/ like, if you were done with your bachelor's degree, you would absolutely get in. But they said, you know, um, I took my GRE's like within two weeks. I didn't study",I WAS STILL WORKING ON MY BACHELOR'S DEGREE AND I APPLIED FOR THEIR PH D PROGRAM AND THEY SAID YOU KNOW YOU YOU ARE A W B BEAUTIFUL CANDIDATE BUT WE ONLY ACCEPT SEVEN PEOPLE AND WE NEED TO MAKE SURE THAT YOU GONNA FINISH YOUR DEGREE BUT LIKE IF YOU WERE DONE WITH YOUR BACHELOR'S DEGREE YOU WOULD ABSOLUTELY GET IN BUT THEY SAID YOU KNOW UM I TOOK MY GRE'S LIKE WITHIN TWO WEEKS I DIDN'T STUDY,20.066,1,ROC_se0_ag2_f_04,f,test,44100
data_processed_coraal/wav/ROC_se0_ag2_f_01_1_part_196.wav,data_processed_coraal/txt/ROC_se0_ag2_f_01_1_part_196.txt,"uh, like having to like wipe people and shower them and- and never saw myself doing that. Um, and it really wasn't, you know- my job was, um, to help them with life skills but also like, you know, they can't do this themselves so, you know, I was doing some caretaking too. But, um, that was like really",UH LIKE HAVING TO LIKE WIPE PEOPLE AND SHOWER THEM AND AND NEVER SAW MYSELF DOING THAT UM AND IT REALLY WASN'T YOU KNOW MY JOB WAS UM TO HELP THEM WITH LIFE SKILLS BUT ALSO LIKE YOU KNOW THEY CAN'T DO THIS THEMSELVES SO YOU KNOW I WAS DOING SOME CARETAKING TOO BUT UM THAT WAS LIKE REALLY,20.728,1,ROC_se0_ag2_f_01,f,train,44100
data_processed_coraal/wav/DCB_se1_ag2_f_03_1_part_130.wav,data_processed_coraal/txt/DCB_se1_ag2_f_03_1_part_130.txt,"Mm, now that I'm older I guess, I like to go to bars and lounges. I hate clubs. Don't like them at all. So like, H Street, U Street are usually like my go to places to go. But I'm a homebody so I really don't like to go out that much.",MM NOW THAT I'M OLDER I GUESS I LIKE TO GO TO BARS AND LOUNGES I HATE CLUBS DON'T LIKE THEM AT ALL SO LIKE H STREET U STREET ARE USUALLY LIKE MY GO TO PLACES TO GO BUT I'M A HOMEBODY SO I REALLY DON'T LIKE TO GO OUT THAT MUCH,15.617,1,DCB_se1_ag2_f_03,f,train,44100
data_processed_coraal/wav/ROC_se0_ag1_f_02_1_part_12.wav,data_processed_coraal/txt/ROC_se0_ag1_f_02_1_part_12.txt,"I think that's when I began to realize the kind of neighborhood that I was living in. Cause [you- you] know, you don't- you think everybody-",I THINK THAT'S WHEN I BEGAN TO REALIZE THE KIND OF NEIGHBORHOOD THAT I WAS LIVING IN CAUSE YOU YOU KNOW YOU DON'T YOU THINK EVERYBODY,7.798999999999999,1,ROC_se0_ag1_f_02,f,val,44100
data_processed_coraal/wav/DCB_se3_ag3_m_01_1_part_111.wav,data_processed_coraal/txt/DCB_se3_ag3_m_01_1_part_111.txt,"Down the street from where I live now. <laugh> So when I was three years old, I went to /RD-SCHOOL-6/, and then when my sons- I have twin sons by the way. I didn't say that earlier. So my wife /RD-NAME-2/, we have twin sons, /RD-NAME-2/ and /RD-NAME-2/, so /RD-NAME-2/ and /RD-NAME-2/ were three when we moved to DC. So it was really full circle. Sometimes God does that. He'll- <clears throat> so it's kind of those markers of his testament.",DOWN THE STREET FROM WHERE I LIVE NOW SO WHEN I WAS THREE YEARS OLD I WENT TO AND THEN WHEN MY SONS I HAVE TWIN SONS BY THE WAY I DIDN'T SAY THAT EARLIER SO MY WIFE WE HAVE TWIN SONS AND SO AND WERE THREE WHEN WE MOVED TO DC SO IT WAS REALLY FULL CIRCLE SOMETIMES GOD DOES THAT HE'LL SO IT'S KIND OF THOSE MARKERS OF HIS TESTAMENT,21.772,1,DCB_se3_ag3_m_01,m,test,44100
data_processed_coraal/wav/DCB_se3_ag3_f_02_1_part_43.wav,data_processed_coraal/txt/DCB_se3_ag3_f_02_1_part_43.txt,"And they had to take like these summer classes and stuff. And I'm like, <ts> all five of us are involved in this thing but I'm the only one that actually physically assaulted somebody. <laugh> And",AND THEY HAD TO TAKE LIKE THESE SUMMER CLASSES AND STUFF AND I'M LIKE ALL FIVE OF US ARE INVOLVED IN THIS THING BUT I'M THE ONLY ONE THAT ACTUALLY PHYSICALLY ASSAULTED SOMEBODY AND,9.384,1,DCB_se3_ag3_f_02,f,train,44100
data_processed_coraal/wav/DCB_se1_ag3_f_01_1_part_30.wav,data_processed_coraal/txt/DCB_se1_ag3_f_01_1_part_30.txt,"[Yes.] [That used-] Yes, that used to be Gino's Fried Chicken. Um, at the top of Coral Hills where the Shoppers is now?",YES THAT USED YES THAT USED TO BE GINO'S FRIED CHICKEN UM AT THE TOP OF CORAL HILLS WHERE THE SHOPPERS IS NOW,9.831,1,DCB_se1_ag3_f_01,f,train,44100
data_processed_coraal/wav/DCB_se3_ag3_f_01_1_part_34.wav,data_processed_coraal/txt/DCB_se3_ag3_f_01_1_part_34.txt,"I don't know I guess it was two third graders she really worked with me, and uh, she's the person who taught me to read so I think it was like, you spend three years with someone [especially] at that age",I DON'T KNOW I GUESS IT WAS TWO THIRD GRADERS SHE REALLY WORKED WITH ME AND UH SHE'S THE PERSON WHO TAUGHT ME TO READ SO I THINK IT WAS LIKE YOU SPEND THREE YEARS WITH SOMEONE ESPECIALLY AT THAT AGE,8.589,1,DCB_se3_ag3_f_01,f,train,44100
data_processed_coraal/wav/ROC_se0_ag1_m_01_1_part_101.wav,data_processed_coraal/txt/ROC_se0_ag1_m_01_1_part_101.txt,"Scale it down a bit, and then it was- it was nice. It was dope. I got to- I got to learn, again, a lot about myself and a lot- I would say like college took me outside of myself and really learning about other people. Um, I'm a very introverted type of person. And I would say, up until",SCALE IT DOWN A BIT AND THEN IT WAS IT WAS NICE IT WAS DOPE I GOT TO I GOT TO LEARN AGAIN A LOT ABOUT MYSELF AND A LOT I WOULD SAY LIKE COLLEGE TOOK ME OUTSIDE OF MYSELF AND REALLY LEARNING ABOUT OTHER PEOPLE UM I'M A VERY INTROVERTED TYPE OF PERSON AND I WOULD SAY UP UNTIL,20.046,1,ROC_se0_ag1_m_01,m,train,44100
data_processed_coraal/wav/DCB_se1_ag2_m_01_1_part_72.wav,data_processed_coraal/txt/DCB_se1_ag2_m_01_1_part_72.txt,"But at the same time- and I contradicted myself what I just say, I do respect the person that LeBron is, cause it's just like at the end of the day, he do his shit. He do his shit, /he's/ about to be the first- like basically the first active billionaire athlete. You understand [that like], I mean still in the game, like playing right now.",BUT AT THE SAME TIME AND I CONTRADICTED MYSELF WHAT I JUST SAY I DO RESPECT THE PERSON THAT LEBRON IS CAUSE IT'S JUST LIKE AT THE END OF THE DAY HE DO HIS SHIT HE DO HIS SHIT HE'S ABOUT TO BE THE FIRST LIKE BASICALLY THE FIRST ACTIVE BILLIONAIRE ATHLETE YOU UNDERSTAND THAT LIKE I MEAN STILL IN THE GAME LIKE PLAYING RIGHT NOW,20.496,1,DCB_se1_ag2_m_01,m,test,44100
data_processed_coraal/wav/DCB_se1_ag2_f_02_1_part_118.wav,data_processed_coraal/txt/DCB_se1_ag2_f_02_1_part_118.txt,"and this guy like, he's like a big guy he- [you know how the banana boat-] [/You mean/ big girl?] [No] but- but look how this girl sit. [<laugh> So you know how the banana boat is] [/Yeah, really not scared/.] [This chair looks scary like it's gonna break.] [she was in the-] she was in the back of the m- he was in the back of the banana boat so as we went over waves, like he like went like all the way up and like all the way down so it made the banana boat tip-",AND THIS GUY LIKE HE'S LIKE A BIG GUY HE YOU KNOW HOW THE BANANA BOAT YOU MEAN BIG GIRL NO BUT BUT LOOK HOW THIS GIRL SIT SO YOU KNOW HOW THE BANANA BOAT IS YEAH REALLY NOT SCARED THIS CHAIR LOOKS SCARY LIKE IT'S GONNA BREAK SHE WAS IN THE SHE WAS IN THE BACK OF THE M HE WAS IN THE BACK OF THE BANANA BOAT SO AS WE WENT OVER WAVES LIKE HE LIKE WENT LIKE ALL THE WAY UP AND LIKE ALL THE WAY DOWN SO IT MADE THE BANANA BOAT TIP,21.039,1,DCB_se1_ag2_f_02,f,test,44100
data_processed_coraal/wav/DCB_se1_ag2_f_02_1_part_40.wav,data_processed_coraal/txt/DCB_se1_ag2_f_02_1_part_40.txt,"They end up calling me a week la- it was a quarter income, ended up calling me a week later and I got the apartment, um, I still wasn't working at this time, so it was just me and my son, I don't know what I was doing though. I don't know, but I ended up getting a job at Giant. So I was working at Giant, at this time my rent was only like twenty dollars. <laugh>",THEY END UP CALLING ME A WEEK LA IT WAS A QUARTER INCOME ENDED UP CALLING ME A WEEK LATER AND I GOT THE APARTMENT UM I STILL WASN'T WORKING AT THIS TIME SO IT WAS JUST ME AND MY SON I DON'T KNOW WHAT I WAS DOING THOUGH I DON'T KNOW BUT I ENDED UP GETTING A JOB AT GIANT SO I WAS WORKING AT GIANT AT THIS TIME MY RENT WAS ONLY LIKE TWENTY DOLLARS,20.346,1,DCB_se1_ag2_f_02,f,test,44100
data_processed_coraal/wav/ATL_se0_ag1_m_03_1_part_122.wav,data_processed_coraal/txt/ATL_se0_ag1_m_03_1_part_122.txt,"[So you come out] wearing black and gold, and they- ay nigga, what you from Twenties or something? Like so you [gotta know where you at]",SO YOU COME OUT WEARING BLACK AND GOLD AND THEY AY NIGGA WHAT YOU FROM TWENTIES OR SOMETHING LIKE SO YOU GOTTA KNOW WHERE YOU AT,6.249,1,ATL_se0_ag1_m_03,m,train,44100
data_processed_coraal/wav/ROC_se0_ag1_f_02_1_part_144.wav,data_processed_coraal/txt/ROC_se0_ag1_f_02_1_part_144.txt,"basically since we've got out of high school, uh, is very perplexing to them. Uh, they don't really get it. Um, and so, um, I f- often feel bad by saying that, but that is why and so when people ask me, so, I think, uh, it's just really, uh, <exhale> challenging. Um,",BASICALLY SINCE WE'VE GOT OUT OF HIGH SCHOOL UH IS VERY PERPLEXING TO THEM UH THEY DON'T REALLY GET IT UM AND SO UM I F OFTEN FEEL BAD BY SAYING THAT BUT THAT IS WHY AND SO WHEN PEOPLE ASK ME SO I THINK UH IT'S JUST REALLY UH CHALLENGING UM,20.581,1,ROC_se0_ag1_f_02,f,val,44100
data_processed_coraal/wav/DCB_se3_ag3_f_01_1_part_55.wav,data_processed_coraal/txt/DCB_se3_ag3_f_01_1_part_55.txt,"um, in that neighborhood but it wasn't like, oh, let's go meet at the- like before where it's like, oh yeah let's ride our- it's, I'm coming to your house and we're gonna hang out your house or we are going somewhere, like it was, you know-",UM IN THAT NEIGHBORHOOD BUT IT WASN'T LIKE OH LET'S GO MEET AT THE LIKE BEFORE WHERE IT'S LIKE OH YEAH LET'S RIDE OUR IT'S I'M COMING TO YOUR HOUSE AND WE'RE GONNA HANG OUT YOUR HOUSE OR WE ARE GOING SOMEWHERE LIKE IT WAS YOU KNOW,13.837,1,DCB_se3_ag3_f_01,f,train,44100
data_processed_coraal/wav/PRV_se0_ag1_m_02_1_part_48.wav,data_processed_coraal/txt/PRV_se0_ag1_m_02_1_part_48.txt,"Oh, not really cause you know, I- I- I don't let 'em go too many places, so like where I stay, /you tell me/ it's my sister, my mom, then it's me.",OH NOT REALLY CAUSE YOU KNOW I I I DON'T LET 'EM GO TOO MANY PLACES SO LIKE WHERE I STAY YOU TELL ME IT'S MY SISTER MY MOM THEN IT'S ME,6.587999999999999,1,PRV_se0_ag1_m_02,m,train,44100
data_processed_coraal/wav/ATL_se0_ag2_m_01_1_part_35.wav,data_processed_coraal/txt/ATL_se0_ag2_m_01_1_part_35.txt,"that are basically air parasites, and they turn into insects and all this other stuff that we see. So like you see a insect you ain't never seen before, and it's got this long stinger on and all this other- those are manifestations of our thoughts that are rogue. Some of them take shape and wanna whisper in your ear destructive stuff to you all the time.",THAT ARE BASICALLY AIR PARASITES AND THEY TURN INTO INSECTS AND ALL THIS OTHER STUFF THAT WE SEE SO LIKE YOU SEE A INSECT YOU AIN'T NEVER SEEN BEFORE AND IT'S GOT THIS LONG STINGER ON AND ALL THIS OTHER THOSE ARE MANIFESTATIONS OF OUR THOUGHTS THAT ARE ROGUE SOME OF THEM TAKE SHAPE AND WANNA WHISPER IN YOUR EAR DESTRUCTIVE STUFF TO YOU ALL THE TIME,19.179,1,ATL_se0_ag2_m_01,m,train,44100
data_processed_coraal/wav/PRV_se0_ag3_f_02_2_part_49.wav,data_processed_coraal/txt/PRV_se0_ag3_f_02_2_part_49.txt,"/RD-NAME-6/. He wasn't from uh, the Princeville area,",HE WASN'T FROM UH THE PRINCEVILLE AREA,6.18,1,PRV_se0_ag3_f_02,f,test,44100
data_processed_coraal/wav/DCB_se1_ag2_f_03_1_part_104.wav,data_processed_coraal/txt/DCB_se1_ag2_f_03_1_part_104.txt,"Like they're really- they have yards and everything, dogs, full families things going on. And then where I live it it's just like, what is going on? Apartments, people hanging out on the corners all night, like you can't really, you know, do what you wanna do cause you're worried- Like my mom used to always to be like,",LIKE THEY'RE REALLY THEY HAVE YARDS AND EVERYTHING DOGS FULL FAMILIES THINGS GOING ON AND THEN WHERE I LIVE IT IT'S JUST LIKE WHAT IS GOING ON APARTMENTS PEOPLE HANGING OUT ON THE CORNERS ALL NIGHT LIKE YOU CAN'T REALLY YOU KNOW DO WHAT YOU WANNA DO CAUSE YOU'RE WORRIED LIKE MY MOM USED TO ALWAYS TO BE LIKE,20.977,1,DCB_se1_ag2_f_03,f,train,44100
data_processed_coraal/wav/ROC_se0_ag3_f_02_1_part_99.wav,data_processed_coraal/txt/ROC_se0_ag3_f_02_1_part_99.txt,"[Oh], they w- had a big cookout honoring their mother's death. And it's been two years, and they- um, they invited just about everybody they knew. So, um, <ts> but sometimes with no babysitter, I guess my mother would l- feel sorry for me,",OH THEY W HAD A BIG COOKOUT HONORING THEIR MOTHER'S DEATH AND IT'S BEEN TWO YEARS AND THEY UM THEY INVITED JUST ABOUT EVERYBODY THEY KNEW SO UM BUT SOMETIMES WITH NO BABYSITTER I GUESS MY MOTHER WOULD L FEEL SORRY FOR ME,20.04,1,ROC_se0_ag3_f_02,f,train,44100
data_processed_coraal/wav/DCB_se1_ag3_f_03_1_part_143.wav,data_processed_coraal/txt/DCB_se1_ag3_f_03_1_part_143.txt,"dangerous. Like, too many things and I'm just like, ooh. Cause I bought a condo over there. I just go in my little condo, shut my door. (laughing) But it's just like, if I wanted my child to go outside and play, I would not let him out",DANGEROUS LIKE TOO MANY THINGS AND I'M JUST LIKE OOH CAUSE I BOUGHT A CONDO OVER THERE I JUST GO IN MY LITTLE CONDO SHUT MY DOOR BUT IT'S JUST LIKE IF I WANTED MY CHILD TO GO OUTSIDE AND PLAY I WOULD NOT LET HIM OUT,20.074,1,DCB_se1_ag3_f_03,f,train,44100
data_processed_coraal/wav/DCB_se2_ag4_f_04_1_part_37.wav,data_processed_coraal/txt/DCB_se2_ag4_f_04_1_part_37.txt,"Elementary school is somewhat of a blur at this point. I did- I can remember one particular teacher, uh, Miss /RD-NAME-1/, that was my fifth grade teacher, I think she made the m- most impact on my life. Um, she was a no nonsense proper, as you will, type of person. She didn't take any",ELEMENTARY SCHOOL IS SOMEWHAT OF A BLUR AT THIS POINT I DID I CAN REMEMBER ONE PARTICULAR TEACHER UH MISS THAT WAS MY FIFTH GRADE TEACHER I THINK SHE MADE THE M MOST IMPACT ON MY LIFE UM SHE WAS A NO NONSENSE PROPER AS YOU WILL TYPE OF PERSON SHE DIDN'T TAKE ANY,20.308,1,DCB_se2_ag4_f_04,f,train,44100
data_processed_coraal/wav/ATL_se0_ag2_m_02_1_part_43.wav,data_processed_coraal/txt/ATL_se0_ag2_m_02_1_part_43.txt,"was just them not knowing- knowing how to respond to a fifteen year old kid, you know, aksing 'em real deep ass questions, you know, [so.]",WAS JUST THEM NOT KNOWING KNOWING HOW TO RESPOND TO A FIFTEEN YEAR OLD KID YOU KNOW ASKING 'EM REAL DEEP ASS QUESTIONS YOU KNOW SO,8.913,1,ATL_se0_ag2_m_02,m,train,44100
data_processed_coraal/wav/DCB_se1_ag4_m_02_1_part_23.wav,data_processed_coraal/txt/DCB_se1_ag4_m_02_1_part_23.txt,"apartments cause the godda- cause the goddamn room will cost you four hundred- four or five hundred, right? <laugh> A month. A room. Can you /say that/? A room? Shit, that w- that w- should be definitely a house note. /?/ Man, my second wife, yeah, she was talking about paying four hundred dollars- four hundred dollars or something for an apartment, two bedroom apartment, three bedroom apartment. I said, man, baby, that's a house note.",APARTMENTS CAUSE THE GODDA CAUSE THE GODDAMN ROOM WILL COST YOU FOUR OH FOUR OR FIVE HUNDRED RIGHT A MONTH A ROOM CAN YOU SAY THAT A ROOM SHIT THAT W THAT W SHOULD BE DEFINITELY A HOUSE NOTE MAN MY SECOND WIFE YEAH SHE WAS TALKING ABOUT PAYING FOUR HUNDRED DOLLARS FOUR HUNDRED DOLLARS OR SOMETHING FOR AN APARTMENT TWO BEDROOM APARTMENT THREE BEDROOM APARTMENT I SAID MAN BABY THAT'S A HOUSE NOTE,20.134,1,DCB_se1_ag4_m_02,m,test,44100
